Formula,crystal_system,A,B,ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,r_A6,r_B,EN_A,EN_B,R_A,IE_A,D_A,TC_A,VLC_A,MP_A,BP_A,CR_A,VR_A,AM_A,R_B,IE_B,D_B,TC_B,VLC_B,MP_B,BP_B,CR_B,VR_B,AM_B
LuScO3,Hexagonal,Lu,Sc,2.9,2.7,35.61442237,33.37012509,2.17,2.08,0.535714286,0.799195106,267.999271,185.576199,213.610624,0.96744186,1.03,0.86,0.75,1.27,1.36,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,162,633,2.989,16.0,3,1814.0,3109.0,148,211,44.95591
LuSiO3,Cubic,Lu,Si,2.9,1.966666667,35.61442237,31.03384842,2.17,1.54,0.285714286,0.954594155,230.964279,185.576199,176.786556,0.855555556,1.03,0.86,0.4,1.27,1.9,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,118,787,2.3296,140.0,4,1687.0,3538.0,111,210,28.085
LuSmO3,Cubic,Lu,Sm,2.9,3.333333333,35.61442237,24.77924945,2.17,2.27,0.685714286,0.728080287,239.9991,185.576199,185.536239,0.961864407,1.03,0.86,0.96,1.27,1.17,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,200,545,7.52,79.0,2,1347.0,2067.0,120,229,150.4
LuSnO3,Cubic,Lu,Sn,2.9,2.35,35.61442237,9.291390728,2.17,1.48,0.492857143,0.822138506,240.957151,185.576199,186.802864,0.708133971,1.03,0.86,0.69,1.27,1.96,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,141,709,7.287,60.0,14,505.08,2875.0,121,217,118.71
LuSrO3,Orthorhombic,Lu,Sr,2.9,4.15,35.61442237,19.31567329,2.17,2.49,0.842857143,0.665995922,240.990784,185.576199,186.441991,0.965116279,1.03,0.86,1.18,1.27,0.95,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62
LuTaO3,Cubic,Lu,Ta,2.9,2.433333333,35.61442237,60.52244297,2.17,1.94,0.514285714,0.810504471,239.995239,185.576199,185.661276,0.91509434,1.03,0.86,0.72,1.27,1.5,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,146,761,16.654,58.0,13,3290.0,5731.0,120,217,180.9479
LuTbO3,Cubic,Lu,Tb,2.9,3.2,35.61442237,29.96688742,2.17,2.24,0.657142857,0.740633396,239.999559,185.576199,185.548416,0.965517241,1.03,0.86,0.92,1.27,1.2,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,192,566,8.229,400.0,5,1629.0,3503.0,120,221,158.92535
LuTcO3,Cubic,Lu,Tc,2.9,2.283333333,35.61442237,44.70198675,2.17,1.54,0.428571429,0.859134739,245.964279,185.576199,191.786556,0.77,1.03,0.86,0.6,1.27,1.9,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,137,702,11.5,7.7,7,2430.0,4538.0,126,209,96.90636
LuTeO3,Cubic,Lu,Te,2.9,2.216666667,35.61442237,13.29396615,2.17,1.34,0.55,0.791829253,239.937999,185.576199,185.838396,0.617511521,1.03,0.86,0.77,1.27,2.1,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,133,869,6.232,0.52,16,722.66,1261.0,120,206,127.6
LuThO3,Cubic,Lu,Th,2.9,3.0,35.61442237,37.21486387,2.17,2.14,0.671428571,0.734303196,239.999919,185.576199,185.587836,0.914529915,1.03,0.86,0.94,1.27,1.3,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,180,587,11.72,0.00943,6,2023.0,5061.0,120,237,232.038
LuTiO3,Orthorhombic,Lu,Ti,2.9,2.333333333,35.61442237,35.70640177,2.17,1.9,0.478571429,0.830081874,255.993439,185.576199,201.6751,0.917874396,1.03,0.86,0.67,1.27,1.54,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,140,659,4.54,22.0,4,1941.0,3560.0,136,187,47.867
LuTlO3,Orthorhombic,Lu,Tl,2.9,2.833333333,35.61442237,10.61442237,2.17,1.82,0.635714286,0.750336017,239.988975,185.576199,185.701884,0.794759825,1.03,0.86,0.89,1.27,1.62,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383
LuTmO3,Cubic,Lu,Tm,2.9,3.133333333,35.61442237,33.44370861,2.17,2.19,0.628571429,0.753626964,239.999964,185.576199,185.568351,0.960526316,1.03,0.86,0.88,1.27,1.25,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422
LuUO3,Cubic,Lu,U,2.9,2.916666667,35.61442237,25.90139809,2.17,2.06,0.735714286,0.707106781,239.998911,185.576199,185.618076,0.847736626,1.03,0.86,1.03,1.27,1.38,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,175,597,18.95,35.0,8,1408.0,4404.0,120,240,238.0289
LuVO3,Monoclinic,Lu,V,2.9,2.233333333,35.61442237,40.15820456,2.17,1.81,0.457142857,0.84228896,244.988336,185.576199,190.705151,0.887254902,1.03,0.86,0.64,1.27,1.63,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415
LuVO3,Cubic,Lu,V,2.9,2.233333333,35.61442237,40.15820456,2.17,1.81,0.457142857,0.84228896,244.988336,185.576199,190.705151,0.887254902,1.03,0.86,0.64,1.27,1.63,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415
LuVO3,Orthorhombic,Lu,V,2.9,2.233333333,35.61442237,40.15820456,2.17,1.81,0.457142857,0.84228896,244.988336,185.576199,190.705151,0.887254902,1.03,0.86,0.64,1.27,1.63,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415
LuWO3,Cubic,Lu,W,2.9,2.316666667,35.61442237,67.9727741,2.17,1.08,0.471428571,0.834111397,239.893071,185.576199,185.895024,0.524271845,1.03,0.86,0.66,1.27,2.36,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,139,770,19.25,35.0,14,3695.0,5828.0,120,210,183.84
LuYbO3,Cubic,Lu,Yb,2.9,3.083333333,35.61442237,20.08830022,2.17,2.34,0.621428571,0.756946907,239.997399,185.576199,185.507196,1.030837004,1.03,0.86,0.87,1.27,1.1,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,185,603,6.965,0.52,10,1092.0,1469.0,120,242,173.05
LuYO3,Cubic,Lu,Y,2.9,3.733333333,35.61442237,33.02060338,2.17,2.22,0.642857143,0.747073686,242.999775,185.576199,188.556444,0.965217391,1.03,0.86,0.9,1.27,1.22,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,224,600,4.469,17.0,3,1795.0,3618.0,123,219,88.90584
LuZnO3,Cubic,Lu,Zn,2.9,2.316666667,35.61442237,12.74245769,2.17,1.79,0.528571429,0.802929663,241.987004,185.576199,187.711631,0.836448598,1.03,0.86,0.74,1.27,1.65,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,139,906,7.134,120.0,12,692.68,1180.0,122,139,65.4
LuZrO3,Cubic,Lu,Zr,2.9,3.516666667,35.61442237,39.1464312,2.17,2.11,0.514285714,0.810504471,244.999676,185.576199,190.599311,0.995283019,1.03,0.86,0.72,1.27,1.33,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,211,640,6.506,23.0,4,2128.0,4682.0,125,186,91.22
Mg2O3,Cubic,Mg,Mg,2.416666667,2.416666667,16.97939662,16.97939662,2.13,2.13,0.514285714,0.76380874,282.0,206.591679,206.591679,1.004716981,0.89,0.72,0.72,1.31,1.31,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305
MgAcO3,Orthorhombic,Mg,Ac,2.416666667,3.25,16.97939662,24.35614422,2.13,2.34,0.8,0.642569258,260.996031,206.591679,185.507196,0.928571429,0.89,0.72,1.12,1.31,1.1,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,195,499,10.07,0.12,5,1324.0,3471.0,120,260,227.02775
MgAgO3,Cubic,Mg,Ag,2.416666667,2.666666667,16.97939662,22.71762325,2.13,1.51,0.678571429,0.689052991,264.965404,206.591679,189.794791,0.642553191,0.89,0.72,0.95,1.31,1.93,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,160,731,10.501,400.0,11,1234.93,2435.0,124,172,107.868
MgAlO3,Cubic,Mg,Al,2.416666667,2.383333333,16.97939662,17.17139441,2.13,1.83,0.385714286,0.834677592,261.9919,206.591679,186.698599,0.943298969,0.89,0.72,0.54,1.31,1.61,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,143,578,2.698,27.0,3,933.437,2792.0,121,184,26.981538
MgAlO3,Orthorhombic,Mg,Al,2.416666667,2.383333333,16.97939662,17.17139441,2.13,1.83,0.385714286,0.834677592,261.9919,206.591679,186.698599,0.943298969,0.89,0.72,0.54,1.31,1.61,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,143,578,2.698,27.0,3,933.437,2792.0,121,184,26.981538
MgAsO3,Cubic,Mg,As,2.416666667,1.983333333,16.97939662,20.05150846,2.13,1.26,0.371428571,0.84337215,259.931879,206.591679,184.857116,0.65625,0.89,0.72,0.52,1.31,2.18,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,119,947,5.776,50.0,5,1090.0,887.0,119,185,74.92159
MgAuO3,Cubic,Mg,Au,2.416666667,2.4,16.97939662,24.6013613,2.13,0.9,0.664285714,0.694967609,260.863839,206.591679,185.9271,0.386266094,0.89,0.72,0.93,1.31,2.54,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,144,890,19.282,7.7,3,1337.33,3129.0,120,166,196.96657
MgBaO3,Orthorhombic,Mg,Ba,2.416666667,4.216666667,16.97939662,18.39587932,2.13,2.55,0.964285714,0.588827101,260.984124,206.591679,185.414775,0.927272727,0.89,0.72,1.35,1.31,0.89,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33
MgBeO3,Cubic,Mg,Be,2.416666667,1.866666667,16.97939662,28.69757174,2.13,1.87,0.321428571,0.875283529,236.993916,206.591679,161.685279,1.010810811,0.89,0.72,0.45,1.31,1.57,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183
MgBiO3,Cubic,Mg,Bi,2.416666667,2.633333333,16.97939662,10.01747609,2.13,1.42,0.642857143,0.704032404,260.954631,206.591679,185.818524,0.617391304,0.89,0.72,0.9,1.31,2.02,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804
MgBiO3,Orthorhombic,Mg,Bi,2.416666667,2.633333333,16.97939662,10.01747609,2.13,1.42,0.642857143,0.704032404,260.954631,206.591679,185.818524,0.617391304,0.89,0.72,0.9,1.31,2.02,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804
MgBO3,Monoclinic,Mg,B,2.416666667,1.45,16.97939662,43.19352465,2.13,1.4,0.192857143,0.969625466,224.952039,206.591679,149.8236,0.838323353,0.89,0.72,0.27,1.31,2.04,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81
MgBO3,Cubic,Mg,B,2.416666667,1.45,16.97939662,43.19352465,2.13,1.4,0.192857143,0.969625466,224.952039,206.591679,149.8236,0.838323353,0.89,0.72,0.27,1.31,2.04,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81
MgCaO3,Cubic,Mg,Ca,2.416666667,3.233333333,16.97939662,20.51140545,2.13,2.44,0.714285714,0.67469772,311.991351,206.591679,236.464176,1.016666667,0.89,0.72,1.0,1.31,1.0,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,194,590,1.54,200.0,2,1115.0,1757.0,171,231,40.08
MgCdO3,Cubic,Mg,Cd,2.416666667,2.516666667,16.97939662,10.93119941,2.13,1.75,0.678571429,0.689052991,263.987004,206.591679,188.724375,0.744680851,0.89,0.72,0.95,1.31,1.69,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41
MgCeO3,Orthorhombic,Mg,Ce,2.416666667,3.3,16.97939662,19.70198675,2.13,2.32,0.621428571,0.713336797,260.996751,206.591679,185.515584,1.022026432,0.89,0.72,0.87,1.31,1.12,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116
MgCoO3,Trigonal,Mg,Co,2.416666667,2.083333333,16.97939662,32.52391464,2.13,1.56,0.378571429,0.839002347,236.970759,206.591679,161.780976,0.808290155,0.89,0.72,0.53,1.31,1.88,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
MgCoO3,Monoclinic,Mg,Co,2.416666667,2.083333333,16.97939662,32.52391464,2.13,1.56,0.378571429,0.839002347,236.970759,206.591679,161.780976,0.808290155,0.89,0.72,0.53,1.31,1.88,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
MgCoO3,Cubic,Mg,Co,2.416666667,2.083333333,16.97939662,32.52391464,2.13,1.56,0.378571429,0.839002347,236.970759,206.591679,161.780976,0.808290155,0.89,0.72,0.53,1.31,1.88,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
MgCoO3,Orthorhombic,Mg,Co,2.416666667,2.083333333,16.97939662,32.52391464,2.13,1.56,0.378571429,0.839002347,236.970759,206.591679,161.780976,0.808290155,0.89,0.72,0.53,1.31,1.88,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
MgCrO3,Monoclinic,Mg,Cr,2.416666667,2.133333333,16.97939662,40.10301692,2.13,1.78,0.392857143,0.830397194,254.988975,206.591679,179.714844,0.912820513,0.89,0.72,0.55,1.31,1.66,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
MgCrO3,Orthorhombic,Mg,Cr,2.416666667,2.133333333,16.97939662,40.10301692,2.13,1.78,0.392857143,0.830397194,254.988975,206.591679,179.714844,0.912820513,0.89,0.72,0.55,1.31,1.66,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
MgCrO3,Cubic,Mg,Cr,2.416666667,2.133333333,16.97939662,40.10301692,2.13,1.78,0.392857143,0.830397194,254.988975,206.591679,179.714844,0.912820513,0.89,0.72,0.55,1.31,1.66,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
MgCsO3,Cubic,Mg,Cs,2.416666667,4.966666667,16.97939662,5.548013245,2.13,2.65,1.192857143,0.527450987,260.975664,206.591679,185.367975,0.863192182,0.89,0.72,1.67,1.31,0.79,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,298,376,1.873,58.0,3,301.59,944.0,120,343,132.905452
MgCuO3,Cubic,Mg,Cu,2.416666667,2.25,16.97939662,24.97737307,2.13,1.54,0.485714286,0.77849737,246.968671,206.591679,171.786556,0.740384615,0.89,0.72,0.68,1.31,1.9,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55
MgDyO3,Cubic,Mg,Dy,2.416666667,3.133333333,16.97939662,30.99705666,2.13,2.22,0.707142857,0.677520723,260.999271,206.591679,185.556444,0.928870293,0.89,0.72,0.99,1.31,1.22,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5
MgErO3,Cubic,Mg,Er,2.416666667,3.15,16.97939662,33.14937454,2.13,2.2,0.635714286,0.707106781,260.999559,206.591679,185.5644,0.96069869,0.89,0.72,0.89,1.31,1.24,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26
MgEuO3,Orthorhombic,Mg,Eu,2.416666667,3.3,16.97939662,20.14348786,2.13,2.24,0.757142857,0.658241678,260.998911,206.591679,185.548416,0.910569106,0.89,0.72,1.06,1.31,1.2,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964
MgFeO3,Trigonal,Mg,Fe,2.416666667,2.1,16.97939662,33.31493745,2.13,1.61,0.421428571,0.813705793,239.975664,206.591679,164.766711,0.809045226,0.89,0.72,0.59,1.31,1.83,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
MgFeO3,Monoclinic,Mg,Fe,2.416666667,2.1,16.97939662,33.31493745,2.13,1.61,0.421428571,0.813705793,239.975664,206.591679,164.766711,0.809045226,0.89,0.72,0.59,1.31,1.83,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
MgFeO3,Cubic,Mg,Fe,2.416666667,2.1,16.97939662,33.31493745,2.13,1.61,0.421428571,0.813705793,239.975664,206.591679,164.766711,0.809045226,0.89,0.72,0.59,1.31,1.83,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
MgFeO3,Orthorhombic,Mg,Fe,2.416666667,2.1,16.97939662,33.31493745,2.13,1.61,0.421428571,0.813705793,239.975664,206.591679,164.766711,0.809045226,0.89,0.72,0.59,1.31,1.83,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
MgFeO3,Triclinic,Mg,Fe,2.416666667,2.1,16.97939662,33.31493745,2.13,1.61,0.421428571,0.813705793,239.975664,206.591679,164.766711,0.809045226,0.89,0.72,0.59,1.31,1.83,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
MgGaO3,Cubic,Mg,Ga,2.416666667,2.25,16.97939662,5.572295806,2.13,1.63,0.442857143,0.801621054,262.9775,206.591679,187.760879,0.806930693,0.89,0.72,0.62,1.31,1.81,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723
MgGdO3,Cubic,Mg,Gd,2.416666667,3.216666667,16.97939662,29.17586461,2.13,2.24,0.671428571,0.691997662,260.998911,206.591679,185.548416,0.957264957,0.89,0.72,0.94,1.31,1.2,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25
MgGeO3,Trigonal,Mg,Ge,2.416666667,2.033333333,16.97939662,22.28476821,2.13,1.43,0.378571429,0.839002347,260.9559,206.591679,185.815959,0.740932642,0.89,0.72,0.53,1.31,2.01,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
MgGeO3,Monoclinic,Mg,Ge,2.416666667,2.033333333,16.97939662,22.28476821,2.13,1.43,0.378571429,0.839002347,260.9559,206.591679,185.815959,0.740932642,0.89,0.72,0.53,1.31,2.01,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
MgGeO3,Cubic,Mg,Ge,2.416666667,2.033333333,16.97939662,22.28476821,2.13,1.43,0.378571429,0.839002347,260.9559,206.591679,185.815959,0.740932642,0.89,0.72,0.53,1.31,2.01,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
MgGeO3,Orthorhombic,Mg,Ge,2.416666667,2.033333333,16.97939662,22.28476821,2.13,1.43,0.378571429,0.839002347,260.9559,206.591679,185.815959,0.740932642,0.89,0.72,0.53,1.31,2.01,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
MgHfO3,Cubic,Mg,Hf,2.416666667,2.916666667,16.97939662,46.10007358,2.13,2.14,0.507142857,0.767428687,260.999991,206.591679,185.587836,1.014218009,0.89,0.72,0.71,1.31,1.3,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49
MgHgO3,Cubic,Mg,Hg,2.416666667,2.516666667,16.97939662,4.310522443,2.13,1.44,0.792857143,0.645129294,260.957151,206.591679,185.813376,0.573705179,0.89,0.72,1.11,1.31,2.0,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59
MgHoO3,Cubic,Mg,Ho,2.416666667,3.166666667,16.97939662,32.13760118,2.13,2.21,0.642857143,0.704032404,260.999424,206.591679,185.560431,0.960869565,0.89,0.72,0.9,1.31,1.23,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033
MgInO3,Cubic,Mg,In,2.416666667,2.766666667,16.97939662,7.905629139,2.13,1.66,0.571428571,0.736033877,262.980119,206.591679,187.751996,0.754545455,0.89,0.72,0.8,1.31,1.78,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818
MgIrO3,Cubic,Mg,Ir,2.416666667,2.266666667,16.97939662,50.01839588,2.13,1.24,0.45,0.797672182,260.928711,206.591679,185.861616,0.610837438,0.89,0.72,0.63,1.31,2.2,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22
MgKO3,Cubic,Mg,K,2.416666667,4.05,16.97939662,6.190765269,2.13,2.62,0.985714286,0.582472852,336.978391,206.591679,261.382204,0.942446043,0.89,0.72,1.38,1.31,0.82,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983
MgLaO3,Orthorhombic,Mg,La,2.416666667,3.25,16.97939662,21.90949227,2.13,2.34,0.735714286,0.666368119,260.996031,206.591679,185.507196,0.962962963,0.89,0.72,1.03,1.31,1.1,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055
MgLiO3,Cubic,Mg,Li,2.416666667,2.783333333,16.97939662,8.345290655,2.13,2.46,0.542857143,0.749664134,268.990199,206.591679,193.455356,1.138888889,0.89,0.72,0.76,1.31,0.98,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0
MgLuO3,Cubic,Mg,Lu,2.416666667,2.9,16.97939662,35.61442237,2.13,2.17,0.614285714,0.716493154,260.999856,206.591679,185.576199,0.960176991,0.89,0.72,0.86,1.31,1.27,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667
MgMnO3,Trigonal,Mg,Mn,2.416666667,2.116666667,16.97939662,27.94334069,2.13,1.89,0.378571429,0.839002347,243.994816,206.591679,168.678511,0.979274611,0.89,0.72,0.53,1.31,1.55,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
MgMnO3,Cubic,Mg,Mn,2.416666667,2.116666667,16.97939662,27.94334069,2.13,1.89,0.378571429,0.839002347,243.994816,206.591679,168.678511,0.979274611,0.89,0.72,0.53,1.31,1.55,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
MgMnO3,Orthorhombic,Mg,Mn,2.416666667,2.116666667,16.97939662,27.94334069,2.13,1.89,0.378571429,0.839002347,243.994816,206.591679,168.678511,0.979274611,0.89,0.72,0.53,1.31,1.55,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
MgMoO3,Cubic,Mg,Mo,2.416666667,2.316666667,16.97939662,53.27446652,2.13,1.28,0.464285714,0.789890014,266.934975,206.591679,191.852544,0.624390244,0.89,0.72,0.65,1.31,2.16,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
MgMoO3,Orthorhombic,Mg,Mo,2.416666667,2.316666667,16.97939662,53.27446652,2.13,1.28,0.464285714,0.789890014,266.934975,206.591679,191.852544,0.624390244,0.89,0.72,0.65,1.31,2.16,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
MgNaO3,Cubic,Mg,Na,2.416666667,3.166666667,16.97939662,6.823951435,2.13,2.51,0.728571429,0.669121706,306.987004,206.591679,231.432991,1.037190083,0.89,0.72,1.02,1.31,0.93,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,190,496,0.971,85.0,1,370.95,1156.0,166,227,22.9897693
MgNbO3,Cubic,Mg,Nb,2.416666667,2.433333333,16.97939662,50.58866814,2.13,1.84,0.485714286,0.77849737,265.992431,206.591679,190.695296,0.884615385,0.89,0.72,0.68,1.31,1.6,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637
MgNdO3,Orthorhombic,Mg,Nd,2.416666667,3.333333333,16.97939662,23.80426784,2.13,2.3,0.7,0.680367449,260.997399,206.591679,185.5239,0.966386555,0.89,0.72,0.98,1.31,1.14,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24
MgNiO3,Cubic,Mg,Ni,2.416666667,2.066666667,16.97939662,31.78807947,2.13,1.53,0.342857143,0.861316239,238.9676,206.591679,163.789319,0.813829787,0.89,0.72,0.48,1.31,1.91,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693
MgNpO3,Orthorhombic,Mg,Np,2.416666667,2.916666667,16.97939662,16.86902134,2.13,2.08,0.614285714,0.716493154,260.999775,206.591679,185.610624,0.920353982,0.89,0.72,0.86,1.31,1.36,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172
MgOsO3,Cubic,Mg,Os,2.416666667,2.283333333,16.97939662,60.81677704,2.13,1.24,0.407142857,0.821966766,260.928711,206.591679,185.861616,0.629441624,0.89,0.72,0.57,1.31,2.2,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,137,840,22.61,23.0,16,3306.0,5285.0,120,216,190.2
MgPaO3,Cubic,Mg,Pa,2.416666667,3.0,16.97939662,33.94039735,2.13,1.94,0.65,0.700984645,260.996751,206.591679,185.661276,0.83982684,0.89,0.72,0.91,1.31,1.5,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,180,568,15.37,58.0,7,1845.0,4026.0,120,243,231.03588
