ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,IE_A,D_A,TC_A,VLC_A,BP_A,VR_A,AM_A,IE_B,D_B,TC_B,VLC_B,BP_B,VR_B,AM_B,crystal_system
2.2693536470921063,3.244081253852081,47.43311755809994,20.45209021323545,1.2883656435925368,2.4077562376049757,0.7211950916791079,0.5918811650080025,288.66202479769265,191.84951491597315,228.25559766198955,0.9995617442621219,0.6167756237604975,708,12.229739633581643,67.50509870617375,7,4441.540163377139,207,100.42390634134864,583,2.136993260743879,183.87811880248773,2,1764.2548465388804,231,58.11780555902461,Trigonal
2.25,3.1901706680210005,5.572295806,20.06158138373732,1.63,1.871435140060762,0.6930769372063043,0.6026251750859356,241.96744050048733,187.760879,185.65748243039351,0.7909524899826348,0.62,579,5.907,29.0,3,2477.0,187,69.723,603,8.833202495420489,83.12308475799212,3,2051.5384321575298,219,169.84721644186283,Trigonal
3.3264450015886875,2.319551576263171,20.093070939345566,12.864689533666485,2.248943218715832,1.7998086914947828,0.5281592990846548,0.9531302411174748,242.52997552652116,185.54456057841162,188.2563032536432,0.8413029881681557,1.483750382042123,545,5.195427846250304,98.12480897893857,3,1812.6164660884708,234,151.5418223784275,901,6.978330296159271,122.01943648422,11,1185.2793839516037,139,64.21444653829971,Trigonal
2.25,3.3406301862948617,24.97737307,23.97340019960249,1.54,2.3043781118893545,0.6968727772844339,0.6191172636104709,225.94741313399282,171.786556,185.5220835213771,0.9700190696186746,0.68,745,8.96,400.0,11,2835.0,140,63.55,536,7.117766230800675,56.21689439486852,4,3314.601972018775,232,144.53454185546823,Trigonal
4.267812194287668,2.9337151760008067,5.195023048298746,25.620794502894917,2.3048514644971743,2.0017698918040803,0.6000701344665919,0.9658822711235762,240.2727517869391,185.4950241759186,185.91483094248792,0.8887775648855069,1.6689174245685199,555,5.1991479446977245,63.990181194677135,3,854.3982991965722,304,152.21224755237247,617,8.364847940877471,37.84264843023768,8,2945.0458210915067,216,151.7461323058204,Trigonal
2.25,3.325347446912932,24.97737307,22.62965549382314,1.54,2.305208468320379,0.6581207205885287,0.6335869091244468,225.94727291964122,171.786556,185.52171313222283,0.9930594670321874,0.68,745,8.96,400.0,11,2835.0,140,63.55,531,6.84980140777907,35.107027153961006,6,3776.092738216194,238,142.02630056898772,Trigonal
2.283333333,3.272155533472978,44.70198675,20.29715489452353,1.54,2.323533399163399,0.7392428428338906,0.5808863092362445,267.2448879771872,191.786556,206.8142485189391,0.9548825555663804,0.6,702,11.5,7.7,7,4538.0,209,96.90636,564,3.6963791144896687,141.76669958169947,2,1783.2049851882352,232,105.23374584001135,Trigonal
2.783333333,2.3127880507502776,8.345290655,67.46761217032135,2.46,1.1335249031756682,0.43953261480257505,0.814031677581304,247.83968365495738,193.455356,185.88240282783119,0.5629430417673388,0.92,520,0.534,84.8,1,1615.0,182,7.0,768,19.45595451874116,32.905547267039076,14,5832.770697891744,210,184.11542053438436,Trigonal
2.3016272217993974,3.255892500107302,10.06351508949145,28.13416411957583,1.707440832892698,2.239023666842921,0.6635883338002583,0.6038514300440084,241.585689380481,187.34955976017372,185.54867290012925,0.9613462925923689,0.5890236668429208,578,4.664461836236661,28.22559167107302,3,2598.969311805999,185,53.17332791834201,565,8.217354700198744,67.7710792305588,4,2127.4038496563044,228,157.5765271690825,Trigonal
2.102050594705689,2.9371726142414425,33.7325254488652,17.26055616010443,1.6204580331035938,2.171073211521452,0.605600124503994,0.7035644358500992,219.89548117046374,165.68628788088776,185.5756113493338,0.9661467868287993,0.8327750042999633,755,7.829461082547048,79.92276762678767,7,3122.3116100606894,193,55.603525416175216,579,19.238970685752292,21.592471779939856,9,3499.1544647464248,244,243.01615436430754,Trigonal
2.25,3.5867703505171176,24.97737307,28.51595066306045,1.54,2.253822226752836,0.6525206361646833,0.6357733321451976,227.9392729568196,171.786556,187.5279574355637,0.9740908551219671,0.68,745,8.96,400.0,11,2835.0,140,63.55,577,5.247249437582759,19.02933360517017,4,3644.7195591347404,224,106.2262564356902,Trigonal
2.778187124247163,3.4219429073610113,8.147030331686645,39.5731148013201,1.617758323427068,2.0662222624607796,0.5077025956279089,0.7928586164635631,246.90509360771412,187.60892075334078,190.69049503509606,0.9779805964073243,0.9637777375392204,570,7.619669890803747,33.761788995494136,12,2320.192615394442,193,121.89785859972001,644,6.889554423282221,21.82491336078935,4,4670.940361042723,187,91.6567297818132,Trigonal
2.516666667,2.5294663899910494,10.93119941,50.72995180289843,1.75,1.5850129362871712,0.479485694264313,0.9253333350025658,246.85431786323076,188.724375,189.63066378830032,0.7626489780103667,1.31,868,8.69,120.0,12,1040.0,158,112.41,674,11.315918573403906,60.66472123371522,8,4899.232016620537,210,125.22414855946874,Trigonal
2.666666667,2.275844389623572,22.71762325,47.090844061984,1.51,1.4051990138322554,0.41894278687411163,0.9540066931589848,247.3009875753439,189.794791,189.12426348338428,0.7068419743368779,1.28,731,10.501,400.0,11,2435.0,172,107.868,781,16.469663023384182,18.16954325902816,11,4611.241869151141,205,139.73426889079127,Trigonal
2.837094367419905,3.019377100833517,9.435346060343786,41.38647428738914,1.9156695292201096,1.8801715790040463,0.4797250494765839,0.8737920774260317,250.1642562923088,190.40458733119556,191.0780173924304,0.9044471584140852,1.1498284209959537,599,4.89186942828819,87.29988808802617,3,1779.1055567462336,190,87.64155122665045,664,8.519619534129461,16.830921331161242,5,4623.938083116812,195,93.51278445616589,Trigonal
2.294392665143234,4.05,50.11326408611086,6.190765269,1.3398135937148967,2.62,0.985714286,0.5222644488820463,316.6797877102423,186.66572761944636,261.382204,0.942446043,0.6532898385334759,842,20.23267970654766,31.0,15,4753.568492689846,202,175.69858280804738,419,0.862,140.0,1,1032.0,275,39.0983,Trigonal
2.1420208482369465,2.7375800188903803,31.05563578936628,11.728510100476104,1.437682863108593,1.7403085320252953,0.6079149367064984,0.6524224597383282,220.43893465430838,166.255952901068,185.7249068650979,0.7713174503003433,0.6693052784928035,784,10.791498788912492,82.89413373473201,7,3186.8416413344094,187,84.51477763188427,634,10.892775739327094,90.73355023549945,6,1767.1275054630612,197,189.07056242215344,Trigonal
2.286075115994839,3.3444224899934816,51.28230149880065,13.991978063442305,1.2555267591958712,2.0800732165308418,0.7161207174945943,0.6110485069672178,242.6475104250008,188.18710841039504,185.98917057920448,0.8608869159680125,0.6683549306030967,803,17.769994788073753,55.45464573349705,12,4782.90365475822,204,154.85097230533714,573,8.274963695150669,74.7690163067094,3,1710.6766228293932,216,159.05922540031247,Trigonal
2.083333333,3.6174392533627993,32.52391464,19.834333931736886,1.56,2.3333644862831764,0.7399252341650994,0.6143492505766629,216.31831343107027,161.780976,185.88212868332195,0.957644896569539,0.7183028040884846,760,8.86,100.0,9,3200.0,192,58.93319,548,4.270888968819569,75.72523356637416,2,1747.1016820654922,238,127.93422197838122,Trigonal
2.9354678825052978,2.9379446980618247,13.141482140843383,21.22796458554224,1.9783085517332113,2.0442529076731457,0.6234048702787834,0.9364270107210292,253.01187946001377,198.66334356319095,185.62355729800385,0.8997924735722022,1.608078905445232,589,9.217481986500953,125.5336373763244,4,1748.8087001113956,204,162.4304677815777,594,19.15289122128272,27.468791324293008,8,4136.954880309277,226,235.51301516271423,Trigonal
2.25,2.3713683980062004,24.97737307,15.989374357537304,1.54,1.4355259568316456,0.47394613674512726,0.7458744901785194,225.99744234630506,171.786556,185.81295855107135,0.6955293715910656,0.7604713113608184,745,8.96,400.0,11,2835.0,140,63.55,808,7.231840853570812,55.293715910656466,13,1847.9303277237032,204,130.5076537937234,Trigonal
2.516666667,2.569931788776002,4.310522443,35.07965089231498,1.44,1.914195907339462,0.5117637895028623,0.8523731992653104,250.301366537821,185.813376,195.99183095863862,0.9078508097881115,1.14,1007,13.5336,79.0,4,629.88,209,200.59,626,8.38354191215938,34.776316605515945,5,3725.3823205047343,206,112.8732111988266,Trigonal
2.316666667,3.102495369493004,37.55610743,16.60169589813544,1.16,1.8904805521137331,0.7113344817932552,0.610933931389893,269.8415774252873,185.878896,215.56794908600597,0.7884997793869823,0.67,870,21.46,94.0,18,4098.0,209,195.08,642,5.589917013670067,154.96419562435858,3,1866.4907170600457,219,109.04675657231255,Trigonal
2.3058607642873508,3.25,50.495465103556896,24.35614422,1.3642860394729408,2.34,0.8,0.5858483448655796,245.91298548300776,191.83115220318177,185.507196,0.928571429,0.6878569802635296,689,10.634946655866786,66.02351843648155,6,4790.757773988924,209,96.26002998734747,499,10.07,0.12,5,3471.0,260,227.02775,Trigonal
2.516666667,3.121770772421456,8.667986032331711,43.72303924704896,1.6440295455322478,2.129744794728927,0.5095845724918973,0.8873323945248024,243.66086011663148,187.72927859037043,187.3009594945283,1.0077452686914763,1.2518871701305876,915,10.345737075032272,105.98455279620052,9,899.8045071409208,175,142.55346669344,651,10.98411944452069,7.868530488298935,9,4809.683005913729,203,148.65760786644924,Trigonal
2.315806298089686,3.296494593017937,35.48328351788346,20.02828107181916,1.8761632325219726,2.321402162792825,0.6339478816802708,0.6998822767088253,253.17707260988047,198.87819718374237,185.51499593292468,1.015474475599502,0.8628043255856502,666,4.84286716325023,27.468434892018042,4,3534.7610697291475,187,48.642829993816676,531,7.001356860816148,21.39592576500804,5,3681.155560441076,236,146.209221105466,Trigonal
2.2814222053706525,2.3872197464632046,28.045483444006265,51.65025496906491,1.180634113956122,1.6186547833585516,0.4772444433006127,0.795313913129667,237.04284835662665,177.56325912960298,191.15270905226407,0.7817589739103635,0.9260474068456884,839,14.772881729561352,35.88198919024155,4,3130.9762965771556,177,141.18497855265264,664,9.222177870461412,55.90133687216294,5,4975.497771879728,207,94.10939311022574,Trigonal
3.889428667351923,2.236319734786647,6.305865132993184,24.25972404142998,2.60000432460609,1.5699697277573685,0.48375893253516117,1.0230314503704048,310.44078031290456,255.9380699868085,185.77023088994167,0.7510170943089998,1.5945552831956595,432,0.8818138965266924,130.00216230304508,1,1054.540579534953,266,36.170109536817904,730,6.003398299994586,60.0,4,3112.362260352608,215,89.83173420477895,Trigonal
2.783333333,2.2807197880159285,8.345290655,59.123453677258375,2.46,1.24,0.407142857,0.83273489,247.866044,193.455356,185.861616,0.629441624,0.92,520,0.534,84.8,1,1615.0,182,7.0,846,22.60215936473416,24.254501642534446,16,5193.421380094986,213,190.51676166473993,Trigonal
2.3109100718761093,3.233333333,67.22301890022443,20.51140545,1.159441011120867,2.44,0.714285714,0.6023539775900184,290.84969430166194,185.8762918095777,236.464176,1.016666667,0.6444571934763521,768,19.555675194965076,31.891438695270427,14,5835.0806118607725,211,184.24877581157193,590,1.54,200.0,2,1757.0,231,40.08,Trigonal
2.083333333,3.350099419686503,32.52391464,22.604339455693697,1.56,2.306227630495537,0.7044483073659307,0.595655132320459,216.0755993638389,161.780976,185.64703464519576,0.9664722961976537,0.61,760,8.86,100.0,9,3200.0,192,58.93319,530,6.676427340685742,30.413186965972393,6,3785.6648370746548,238,138.72799244506018,Trigonal
2.7609533113077975,2.6142983092824146,27.779933714363878,29.0307240088796,2.013037356796345,1.874387156926591,0.5518015556361128,0.7974865592197979,215.94697564446037,175.56157086611358,171.7318639748934,0.8549128742784513,1.0277797673015334,608,9.562788720158434,41.987985645103876,6,3357.401440630525,231,156.5653889156983,667,8.189307398556606,61.3094205542342,5,3230.600349940855,210,94.97435342142776,Trigonal
2.091743515788326,3.258410182788326,33.79874735092435,21.53818177141123,1.597004804268634,2.3366359268846697,0.7164910109351096,0.6017802798413233,218.97770562643055,164.7975181596342,185.50860689226457,0.9728976544080524,0.6419586945956385,742,8.572371748639254,98.99077806540089,8,3156.9398641237713,191,57.76632928125307,537,6.250127284854074,18.009221934599108,5,3730.2718537693395,239,139.10911052530537,Trigonal
2.286778297639808,4.05,50.087210510618746,6.190765269,1.3124018705929155,2.62,0.985714286,0.5206375770947356,316.44602784525085,186.44489512307928,261.382204,0.942446043,0.6468937698050137,852,20.87182971734185,31.0,15,4739.131651845602,202,180.23584568771219,419,0.862,140.0,1,1032.0,275,39.0983,Trigonal
2.516666667,2.704693675369037,7.998507738925882,34.72266576143722,1.612682559115261,1.9222816205310014,0.5550801101140674,0.8579026017007729,248.74822778233172,187.4349203771031,192.75475125954392,0.8865354968611141,1.2346968872567559,929,10.83551856990104,101.83866104427644,8,858.3334553043574,180,151.4701675394074,608,10.572748758768629,42.053458477901266,5,3819.5808791861664,218,149.89948693121332,Trigonal
3.7307673306086193,2.5709204244303114,20.60497700757397,17.698736713402273,2.39728877999128,2.178589933639138,0.5522982472843255,0.935968755990997,252.19111630456493,181.54232758510906,201.71313790578316,1.002640964516236,1.4596025863550488,552,4.483889927505357,28.683308626912048,4,2207.946424365803,251,118.2660958628642,706,2.947426586341785,146.15799701931485,3,1387.5263474559458,188,58.72171275787426,Trigonal
2.6570792351298964,2.3000809095738304,20.71734677788472,49.00903450512974,1.5269416181703659,1.4093689053367422,0.4357489615302547,0.824959042213827,245.9762564294028,185.75444027835587,191.81971017182553,0.7015007548379848,0.9449271813850088,738,19.559645573761163,15.31286250635444,6,3314.097049174108,204,220.40106552713425,692,10.856893072427038,51.05947488245829,6,4725.907805400225,209,96.42585863964557,Trigonal
2.916666667,2.1646599244574745,25.90139809,36.04157522800232,2.06,1.715556726328748,0.46395464315560453,0.8513124486568784,231.8401949619206,185.618076,177.5859905277979,0.8387137119871345,1.0675919096415638,597,18.95,35.0,8,4404.0,240,238.0289,677,7.636009688937361,176.16517393084655,7,2914.7320132076397,175,55.0984065999902,Trigonal
2.0673647001567548,3.338391825171146,31.818897712026708,20.070294534715398,1.531256459732417,2.252983417234976,0.7658184122892769,0.5728212046049689,217.869072793341,163.7052055963873,185.54281884883,0.9112686869057351,0.6029834172349755,737,8.909822136463811,91.3769379197251,9,3186.586347875128,164,58.70305963543764,545,5.173936596708146,97.2776705797632,3,1817.4125727176483,234,151.351098942527,Trigonal
2.316666667,3.1310966339933226,67.9727741,20.100466114721737,1.08,2.317955399575458,0.6340254857172634,0.6368760124970936,239.86191731397247,185.895024,185.516282784295,1.0137203604706722,0.66,770,19.25,35.0,14,5828.0,210,183.84,590,6.585391980689389,22.449968502334276,8,1542.4085194137244,240,168.4016755544811,Trigonal
2.106096978574131,4.216666667,32.64964651315654,18.39587932,1.5235781670813906,2.55,0.964285714,0.5870084912990536,219.20498028883483,165.0908829101445,185.414775,0.927272727,0.8829272658194018,765,9.219665600071268,98.9756359491641,9,3204.0974562033434,188,64.3380545614305,503,3.594,35.0,4,2170.0,268,137.33,Trigonal
2.8827237926313045,2.2855231959048807,17.30825487775939,45.265163402271426,2.077223183851038,1.5229190696835475,0.4295099416359799,0.8331533609996417,245.966823031134,185.60289273516742,191.7908911401143,0.7610432440579473,0.9580291234250247,605,19.80334169570546,21.994852946762602,9,3476.561130470306,237,240.97007947653822,700,11.415909266134388,13.369554947345591,6,4562.570261301358,209,96.84353108262523,Trigonal
1.866666667,3.2958210272266033,28.69757174,20.090978697004616,1.87,2.3216715891093584,0.6363534737979508,0.5714981908779123,215.98163659242175,161.685279,185.51488293552754,1.014215513738506,0.45,900,1.85,200.0,2,2744.0,153,9.012183,531,7.045812203044181,21.087702058893676,5,3678.111043064247,237,147.3800367387652,Trigonal
2.7286454865292864,2.9470488038066454,8.954945457265621,23.09299994185801,2.0808309311363864,2.028958009960667,0.6273066299305277,0.7714882673673841,245.0661844537021,190.67107669374244,185.62909099199624,0.8909949421438577,1.0877093958435213,586,3.914802668819511,199.71739471712604,3,1695.938012776656,191,80.6391540352887,590,18.5979049328585,31.948011368661696,8,4120.676739172424,229,234.856176654446,Trigonal
2.2919880438389204,3.2086547102091,38.88707787182822,15.444592680272269,1.16,2.4659125541895706,0.7195739906296322,0.6015239474596554,290.8464104984233,187.72979272782646,234.6017352292821,1.0242640117036443,0.6477892392660825,814,18.109876922634104,96.22107607339176,14,4049.876685076512,203,160.95890391219197,555,1.3293679523733486,157.4293752599914,1,1534.5222133152593,229,33.75354958391413,Trigonal
2.252156101031528,2.433333333,23.667286333351832,60.52244297,1.113701635587426,1.94,0.485714286,0.7646808679204052,239.93246737816446,185.88228676701732,185.661276,0.932692308,0.8493578733632354,838,13.653582771387018,28.78791611551393,3,3119.726155436772,184,146.83274288239528,761,16.654,58.0,13,5731.0,217,180.9479,Trigonal
2.316666667,3.9230313920292716,37.55610743,19.611739105013466,1.16,2.4776198941151897,0.8110225849043718,0.5778652647314232,253.22381297168295,185.878896,198.82758993779169,0.9778802642368614,0.67,870,21.46,94.0,18,4098.0,209,195.08,559,2.367637670534167,75.85434941987499,2,1680.2554160050136,244,75.84899532472208,Trigonal
2.320839202269693,3.133333333,20.830103300566975,33.44370861,1.6940752653217703,2.19,0.6553546278844172,0.6117624544849438,233.94539071688172,179.70923524729187,185.568351,0.9452651489344263,0.6056188374308695,656,5.633036857086465,201.8273311551024,6,2812.15435721091,163,44.121394879106646,597,9.321,50.0,9,2223.0,227,168.93422,Trigonal
4.345681768148251,2.61342557527108,5.983437936416642,16.660708436521418,2.629676857863151,1.715470208003345,0.5412414323157558,1.022027977085189,292.0778752989686,236.86290767966588,186.40210241515038,0.7896568516699026,1.7174148629052093,405,1.188110109988194,113.54992184072015,1,1003.6145502680899,296,69.35691588170056,667,7.773423388587732,50.000580208077125,11,2906.611069019627,216,133.61891879326473,Trigonal
2.266666667,3.1357578036674476,50.01839588,16.24677514626885,1.24,1.7558425686508614,0.6908130831508468,0.6150385569431088,239.94790952687464,185.861616,185.69438946555178,0.7437799707854171,0.6585771048075603,880,22.56,31.0,17,4701.0,202,192.22,619,7.856164755573804,96.14387886536085,4,1896.260738846735,219,175.5446091962223,Trigonal
2.36187647340486,2.5627949081147867,24.370622252952117,17.669119145574914,1.5319448939212943,1.671928712754704,0.5052867247958863,0.7732231123851347,244.5043621169413,176.6218307738421,199.42261050651337,0.7813686374889581,0.9069368033379991,741,9.373763948909524,400.0,11,2727.5985856172556,148,75.44953970653616,768,5.3035493075019495,90.27553039352914,11,1832.3441357964434,212,99.8286311830436,Trigonal
2.2891842825302007,3.962150367526596,46.20670111439381,16.554541625780466,1.4943625945771828,2.3937796506680487,0.8953280958909973,0.5419038026059275,246.27308189107393,191.7981387734963,185.82502385515278,0.8969541710775337,0.6157975634155906,698,11.275323542533823,22.848108030727417,6,4603.647652415899,209,96.7384915805763,512,4.246263840581495,33.946829105627295,5,2200.717484419204,254,133.37850280431363,Trigonal
2.283333333,4.025529181887607,44.70198675,19.43689535679207,1.54,2.453390935849296,0.8303054638207769,0.5520603173849636,246.77777518942358,191.786556,186.31113922200615,0.9571285951776137,0.6,702,11.5,7.7,7,4538.0,209,96.90636,549,3.0211735759371305,44.51835667918305,2,1676.5261297206139,246,97.0422944948516,Trigonal
2.0972154952038804,2.9723567617529003,33.182781044146026,17.649844351530383,1.6016464857787116,2.190072651196639,0.6167243265132633,0.6919703658082221,218.46696453472217,164.26788340433,185.56791657626536,0.9676664354767356,0.8099031317378147,761,8.03873130044381,82.50847597294121,8,3145.026638772101,193,56.35678013308296,577,17.551972454789052,21.99757829344537,9,3540.428587124482,242,226.49530608115558,Trigonal
2.9398989500556416,2.1634321772903,12.865018745760976,16.102453678289727,1.872237225432246,1.5463571618488627,0.43663073535806146,0.9667937016614563,240.60970219576575,185.67021903093683,186.39940055444342,0.763342303446138,1.346685994219189,758,9.05421757353928,90.34622716759645,3,1263.172370842055,221,174.31754084516453,924,6.5097226901712375,87.8207572253215,8,1045.30688381456,160,69.77710794587072,Trigonal
2.783333333,2.311488863866118,8.345290655,67.29840240293011,2.46,1.1514536818184968,0.4384190260502918,0.8146711315585249,247.84339491213643,193.455356,185.8781752218272,0.5724189591379187,0.92,520,0.534,84.8,1,1615.0,182,7.0,768,19.524941340910303,32.20398636362404,14,5834.368697727301,211,184.20767579318345,Trigonal
2.2255079064147463,3.314376723400933,34.33378964042268,20.75723191085757,1.753357419844055,2.31568698293659,0.6583972888096018,0.6568453161321323,238.71706844336578,184.46869624581998,185.51738123421032,0.9980895172438791,0.7521745734147464,702,6.403223371393183,55.64153309459914,6,3404.731385717235,189,52.63986662969387,530,6.771293905119022,26.450413650728116,6,3738.404963808737,236,140.45744430884193,Trigonal
3.6670579631945994,2.4581944000393308,14.419649799604288,24.69838172493219,2.2126539680090986,1.6540353844455533,0.5973484675757493,0.8657246530440357,236.73597948298055,186.3006763822874,181.79086597931592,0.7484563555272232,1.348462065085706,523,5.002514443683358,32.72575708770179,7,2236.332084942031,239,128.79704059305712,725,9.34075707424253,251.30241758423534,9,2396.7169109763136,181,87.80540227029536,Trigonal
2.2663454795034443,4.15,33.534757121945276,19.31567329,1.2671805655944888,2.49,0.842857143,0.5927475772490477,243.4014690699691,188.39152774046963,186.441991,0.965116279,0.7627408901224166,800,11.751591914754423,91.764453407345,9,3232.94218637062,165,102.38650514350616,550,2.64,35.0,2,1655.0,249,87.62,Trigonal
2.1537184475235027,2.979069227788023,25.911772645078436,29.65259234152495,1.6228858582909724,1.9751636974567761,0.6410296689443659,0.6221655718815584,223.47652727114578,169.24942565460648,185.64855377426014,0.8600527832739061,0.6222310684638678,783,7.174186507730868,349.7661464903197,8,2812.1435966530953,143,49.85177645042125,577,16.645939879145878,47.70206003051555,7,4063.424220864712,237,232.5459829779271,Trigonal
2.2023498880926216,3.289614154967147,27.12923832131075,20.200804885832426,1.8308006836087343,2.2711575349427715,0.7504662423471506,0.6956924191057515,234.19527847012404,171.9681671598067,193.4804638566888,0.9270977983210016,1.0098520559084343,719,7.916866072299117,68.81550479024605,7,2349.7345551460994,193,63.18387539109746,553,4.666118240534589,115.57876747138569,2,1794.9895546378764,232,134.5338518023148,Trigonal
2.0919329902968364,4.571383199289313,32.932066136635804,12.211843942095747,1.58579897137453,2.5725567083984955,1.0234499426217085,0.5725104380115215,217.94405470820683,163.32155383593863,185.88782083920427,0.912525541782444,0.8742010286254702,761,8.351244284494271,89.16443202269748,8,3165.9453577856207,193,57.337167594680366,460,2.244243779114713,46.8675268322837,2,1288.1386270541864,297,110.98636159661287,Trigonal
2.2048094723621854,3.3171365145803433,34.07029964048896,20.959799367004152,1.7252075495325716,2.3148590455744875,0.6654938947941352,0.6477949663287869,235.4024419954164,181.16571266702516,185.51772623570912,0.9934945282214187,0.731476139362185,710,6.760892311821442,62.09944451899826,6,3374.9256406815466,189,53.55607784540633,530,6.771542286327653,27.11276354041008,6,3746.353162484921,237,140.52298879805014,Trigonal
2.1758738174468455,3.133333333,27.788149108119363,30.99705666,1.6432864360021608,2.22,0.65,0.608665034376218,223.68037360543929,169.46727234561286,185.556444,0.961038961,0.5884072202957361,703,6.959218449461799,77.48181545126766,7,3074.1449411522904,189,49.07711881680997,573,8.55,120.0,6,2840.0,229,162.5,Trigonal
2.316666667,3.2048694799925728,37.55610743,14.667440204627182,1.16,2.4698870459566686,0.7203851114389839,0.6077275920759194,288.7106807393172,185.878896,234.3160723241214,1.0254292995311405,0.67,870,21.46,94.0,18,4098.0,209,195.08,549,1.29706101215222,150.89985307118678,1,1500.3983625720284,229,32.783192709414664,Trigonal
2.531162001776508,2.283333333,23.452519192247152,60.81677704,1.5197563358882864,1.24,0.407142857,0.8919140851730891,238.1391369669971,183.93831135282687,185.861616,0.629441624,1.0848732822342733,735,9.999849546538359,400.0,11,2565.0844785104846,161,93.45529020343086,840,22.61,23.0,16,5285.0,216,190.2,Trigonal
2.2552359218857974,3.32547945015167,24.67083686043896,25.11949768593392,1.5513881301300791,2.2668584468606676,0.6834703194775155,0.6223664324618917,226.54250557555352,172.37214319375633,185.53750001943013,0.961811860950228,0.6745022820061687,738,8.714094928018774,385.3525084878637,10,2833.311415187609,141,62.113977917541874,547,7.590724215049216,77.86118698699208,2,2073.126028621698,228,151.12782796282593,Trigonal
2.303066736732782,3.3,40.38542331470177,20.14348786,1.1817598884275484,2.24,0.757142857,0.591095298836115,241.53108908317978,187.50618749616578,185.548416,0.910569106,0.6564000697327822,826,18.987532677419804,89.92002091983466,15,4186.399546736916,208,169.51757106973741,547,5.243,100.0,3,1802.0,233,151.964,Trigonal
2.25,3.332589111273484,5.572295806,22.19346567910781,1.63,2.3095534669615385,0.6572339861897001,0.6156369915741494,241.95843584248576,187.760879,185.51993385527928,0.9954445421835728,0.62,579,5.907,29.0,3,2477.0,187,69.723,527,6.780157286702194,31.38274260439544,6,3791.4243762785723,238,141.01190849622526,Trigonal
2.284054840112535,3.233333333,63.725317703147624,20.51140545,1.530043202046154,2.44,0.714285714,0.5809907713972329,290.9250747872962,185.7889038129575,236.464176,1.016666667,0.5719480691648828,760,20.981687973090636,17.38961383297658,14,5868.112546269331,216,186.15576578096358,590,1.54,200.0,2,1757.0,231,40.08,Trigonal
2.288471251527038,3.25,44.90362201250967,21.90949227,1.550275837054076,2.34,0.735714286,0.583176958145144,245.90934948275506,191.74917730018788,185.507196,0.962962963,0.6041103348216302,700,11.39963932477186,8.498090011199881,6,4554.407086496341,208,96.7693491818069,538,6.145,17.0,5,3737.0,240,138.9055,Trigonal
2.1977163521444374,3.8544409775186685,32.90130082045177,19.08645609248884,1.3545950362669685,2.4275018577835854,0.8824321167229018,0.5604080980075101,234.21946150809606,180.1638544257064,185.4675839491095,0.9206722026748804,0.6867751524044312,777,10.791857335456076,91.0,10,3216.242235126385,163,87.5604231175393,520,4.245611085531831,60.68509433569983,3,2024.5828505301918,254,143.1127026232097,Trigonal
2.3631788107823573,2.2788061807534135,24.36355915698726,46.146078419962805,1.5318511256301894,1.4585112563018938,0.4227508042949186,0.796931709791282,235.25776758909956,176.6781174879009,190.17716960971114,0.7318202484117132,0.8429774873962124,741,9.378580513462605,400.0,11,2726.3483417358584,148,75.58806047737556,750,14.504218351003516,14.028959093886247,9,4582.275550742637,207,122.79632260297855,Trigonal
2.2948602031775516,4.15,65.13263869222284,19.31567329,1.3809291947312046,2.49,0.842857143,0.5484524513135323,240.8849883609609,185.82406489588237,186.441991,0.965116279,0.6011225488569383,763,20.407923205813546,23.224509771387652,14,5854.821949965172,214,185.38847696506252,550,2.64,35.0,2,1655.0,249,87.62,Trigonal
2.283333333,3.7169393233869,63.63134658,16.453772320500054,1.54,2.269632415247604,0.8475558120905127,0.5385565873257605,240.61426284871808,185.786556,186.19856474321142,0.8779177206689964,0.57,760,21.02,17.0,15,5869.0,217,186.207,562,5.669232023238161,56.378944789411555,2,1684.9305227051761,231,126.02414969917018,Trigonal
2.280090500513813,3.2870286694715416,45.335520276209756,20.21507356964893,1.4816290129137937,2.2789139913908043,0.7488041445313176,0.5788264531053385,255.8623320733355,191.80116042096896,195.45509323148127,0.9312125038766965,0.6038913991390804,703,11.669275862549998,21.57283793082169,7,4515.624454950288,208,97.72231635428066,555,4.522507449399261,119.45699569540209,2,1793.244351937069,232,130.19473493615632,Trigonal
2.433333333,2.9344145854181716,60.52244297,17.19799822151541,1.94,2.169583875955397,0.6038862065918582,0.6744110729627146,239.99510921972168,185.661276,185.57621453023805,0.9664780683107106,0.74,761,16.654,58.0,13,5731.0,217,180.9479,580,19.319808510643192,21.781782878558467,9,3499.4026873407674,243,243.15711542488714,Trigonal
2.2799363172450984,2.316666667,28.088641441780926,53.27446652,1.1841507158532671,1.28,0.4514331201681163,0.8094658020829838,237.58382488537822,177.45845256044564,191.852544,0.6299521487401483,0.9259978772415033,838,14.71637835710694,36.23513526808161,5,3131.0010613792483,177,140.48598423744195,684,10.22,94.0,6,4912.0,209,95.95,Trigonal
2.2775017678521974,4.15,45.70393386031072,19.31567329,1.2226638386364839,2.49,0.842857143,0.5565958418781018,245.55513744106767,190.5651485085908,186.441991,0.965116279,0.6308351008521976,744,14.339821334929526,82.25053025565929,10,4352.5718444607155,207,121.46565556179064,550,2.64,35.0,2,1655.0,249,87.62,Trigonal
